Wall time,Step,Value
1733913357.8034885,1250,68.10786437988281
1733913359.4199471,1251,68.10786437988281
1733913364.984441,1254,68.10786437988281
1733913367.706918,1255,68.10786437988281
1733913370.5034564,1256,68.10786437988281
1733913373.3220332,1257,68.10786437988281
1733913376.1459837,1258,68.10786437988281
1733913378.8800333,1259,68.10786437988281
1733913381.5491004,1260,68.10786437988281
1733913386.9753776,1262,68.10786437988281
1733913389.680919,1263,68.10786437988281
1733913391.3947234,1264,68.10786437988281
1733913394.1839268,1265,68.10786437988281
1733913396.9172795,1266,68.10786437988281
1733913399.383068,1267,68.10786437988281
1733913403.6346474,1269,68.10786437988281
1733913409.3100328,1272,68.10786437988281
1733913412.1135244,1273,68.10786437988281
1733913417.6417499,1275,68.10786437988281
1733913427.7125788,1279,68.10786437988281
1733913430.445055,1280,68.10786437988281
1733913436.087125,1282,68.10786437988281
1733913438.804224,1283,68.10786437988281
1733913446.0637796,1286,68.10786437988281
1733913448.9929338,1288,68.10786437988281
1733913450.7397513,1289,68.10786437988281
1733913452.505365,1290,68.10786437988281
1733913457.9116504,1292,68.10786437988281
1733913460.5992584,1293,68.10786437988281
1733913463.8002963,1294,68.10786437988281
1733913466.674591,1295,68.10786437988281
1733913472.1479065,1297,68.10786437988281
1733913474.8700516,1298,68.10786437988281
1733913480.4537134,1300,68.10786437988281
1733913483.2185192,1301,68.10786437988281
1733913486.9719815,1303,68.10786437988281
1733913488.4582884,1304,68.10786437988281
1733913489.770121,1305,68.10786437988281
1733913492.3245988,1307,68.10786437988281
1733913495.0417466,1308,68.10786437988281
1733913503.3211684,1311,68.10786437988281
1733913508.8954468,1313,68.10786437988281
1733913511.7004476,1314,68.10786437988281
1733913516.3034055,1316,68.10786437988281
1733913519.1121476,1317,68.10786437988281
1733913521.8302937,1318,68.10786437988281
1733913524.6491616,1319,68.10786437988281
1733913527.485776,1320,68.10786437988281
1733913530.1319485,1321,68.10786437988281
1733913532.5028474,1322,68.10786437988281
1733913537.6171062,1325,68.10786437988281
1733913538.923223,1326,68.10786437988281
1733913541.160837,1327,68.10786437988281
1733913543.941581,1328,68.10786437988281
1733913546.721216,1329,68.10786437988281
1733913548.5728297,1330,68.10786437988281
1733913551.390858,1331,68.10786437988281
1733913556.901345,1333,68.10786437988281
1733913559.703821,1334,68.10786437988281
1733913562.4776895,1335,68.10786437988281
1733913565.231098,1336,68.10786437988281
1733913567.793666,1337,68.10786437988281
1733913569.6462038,1338,68.10786437988281
1733913573.8859622,1341,68.10786437988281
1733913580.902312,1344,68.10786437988281
1733913586.4298768,1346,68.10786437988281
1733913591.962159,1348,68.10786437988281
1733913594.5859885,1349,68.10786437988281
1733913597.3227136,1350,68.10786437988281
1733913600.2275689,1351,68.10786437988281
1733913602.9223328,1352,68.10786437988281
1733913612.553491,1356,68.10786437988281
1733913620.4302323,1360,68.10786437988281
1733913626.0318441,1362,68.10786437988281
1733913628.7774467,1363,68.10786437988281
1733913631.5726225,1364,68.10786437988281
1733913637.3180947,1366,68.10786437988281
1733913640.2253335,1367,68.10786437988281
1733913642.0386775,1368,68.10786437988281
1733913650.3098488,1371,68.10786437988281
1733913653.073212,1372,68.10786437988281
1733913658.5078692,1374,68.10786437988281
1733913661.1431906,1375,68.10786437988281
1733913663.4663236,1376,68.10786437988281
1733913667.202029,1378,68.10786437988281
1733913668.6342468,1379,68.10786437988281
1733913670.2652018,1380,68.10786437988281
1733913675.6200228,1382,68.10786437988281
1733913678.4257686,1383,68.10786437988281
1733913684.0149405,1385,68.10786437988281
1733913686.744576,1386,68.10786437988281
1733913689.4841218,1387,68.10786437988281
1733913692.283854,1388,68.10786437988281
1733913695.4064095,1389,68.10786437988281
1733913698.123927,1390,68.10786437988281
1733913702.7813654,1392,68.10786437988281
1733913705.3148706,1393,68.10786437988281
1733913709.9870083,1396,68.10786437988281
1733913722.8967435,1401,68.10786437988281
1733913733.9370034,1405,68.10786437988281
1733913754.784317,1413,68.10786437988281
1733913756.0009196,1414,68.10786437988281
1733913757.224485,1415,68.10786437988281
1733913758.8107505,1416,68.10786437988281
1733913761.591628,1417,68.10786437988281
1733913768.8084624,1420,68.10786437988281
1733913771.795467,1421,68.10786437988281
1733913777.328195,1423,68.10786437988281
1733913780.1167336,1424,68.10786437988281
1733913785.7396173,1426,68.10786437988281
1733913788.4700851,1427,68.10786437988281
1733913791.2594638,1428,68.10786437988281
1733913793.9676802,1429,68.10786437988281
1733913796.6779096,1431,68.10786437988281
1733913798.7228193,1432,68.10786437988281
1733913801.7680204,1433,68.10786437988281
1733913804.4940345,1434,68.10786437988281
1733913807.480818,1435,68.10786437988281
1733913813.070365,1437,68.10786437988281
1733913815.7945173,1438,68.10786437988281
1733913818.5023596,1439,68.10786437988281
1733913824.2425303,1441,68.10786437988281
1733913828.797939,1443,68.10786437988281
1733913831.5935278,1444,68.10786437988281
1733913840.4404998,1449,68.10786437988281
1733913845.6109552,1451,68.10786437988281
1733913856.587668,1455,68.10786437988281
1733913859.343363,1456,68.10786437988281
1733913861.2368548,1457,68.10786437988281
1733913872.2857082,1461,68.10786437988281
1733913877.8194313,1463,68.10786437988281
1733913884.6431067,1466,68.10786437988281
1733913886.2239785,1467,68.10786437988281
1733913893.606854,1470,68.10786437988281
1733913896.36318,1471,68.10786437988281
1733913904.6990142,1474,68.10786437988281
1733913907.4600534,1475,68.10786437988281
1733913915.77016,1478,68.10786437988281
1733913918.5511467,1479,68.10786437988281
1733913921.4331384,1480,68.10786437988281
1733913923.2743542,1481,68.10786437988281
1733913925.929153,1482,68.10786437988281
1733913928.3259943,1483,68.10786437988281
1733913930.328549,1484,68.10786437988281
1733913933.6077816,1486,68.10786437988281
1733913935.2576926,1487,68.10786437988281
1733913937.9505703,1488,68.10786437988281
1733913940.6895888,1489,68.10786437988281
1733913943.4803965,1490,68.10786437988281
1733913946.2211528,1491,68.10786437988281
1733913948.9346492,1492,68.10786437988281
1733913951.6793635,1493,68.10786437988281
1733913953.5276196,1494,68.10786437988281
1733913964.5608912,1498,68.10786437988281
1733913972.4959984,1501,68.10786437988281
1733913974.854552,1502,68.10786437988281
1733913976.884718,1503,68.10786437988281
1733913978.7012548,1504,68.10786437988281
1733913984.0296195,1506,68.10786437988281
1733913985.7912922,1507,68.10786437988281
1733913988.5315914,1508,68.10786437988281
1733913991.314687,1509,68.10786437988281
1733913994.150262,1510,68.10786437988281
1733913997.0376282,1511,68.10786437988281
1733913999.7562528,1512,68.10786437988281
1733914002.5820496,1513,68.10786437988281
1733914005.5028224,1514,68.10786437988281
1733914013.805381,1517,68.10786437988281
1733914017.93463,1519,68.10786437988281
1733914020.112777,1520,68.10786437988281
1733914028.2146685,1524,68.10786437988281
1733914030.946279,1525,68.10786437988281
1733914033.723414,1526,68.10786437988281
1733914039.3220391,1528,68.10786437988281
1733914049.3083794,1532,68.10786437988281
1733914057.5165613,1535,68.10786437988281
1733914063.0207813,1537,68.10786437988281
1733914072.03072,1541,68.10786437988281
1733914073.319155,1542,68.10786437988281
1733914075.682318,1543,68.10786437988281
1733914078.3630931,1544,68.10786437988281
1733914085.6305885,1547,68.10786437988281
1733914091.3205826,1549,68.10786437988281
1733914094.150443,1550,68.10786437988281
1733914097.0353727,1551,68.10786437988281
1733914099.763635,1552,68.10786437988281
1733914102.594225,1553,68.10786437988281
1733914108.139875,1555,68.10786437988281
1733914109.8992746,1556,68.10786437988281
1733914117.135173,1559,68.10786437988281
1733914118.8276856,1560,68.10786437988281
1733914120.2448983,1561,68.10786437988281
1733914122.7133946,1562,68.10786437988281
1733914125.421104,1563,68.10786437988281
1733914128.16852,1564,68.10786437988281
1733914141.1464345,1569,68.10786437988281
1733914143.9143374,1570,68.10786437988281
1733914146.7195547,1571,68.10786437988281
1733914160.52794,1576,68.10786437988281
1733914165.1703799,1578,68.10786437988281
1733914167.104088,1579,68.10786437988281
1733914168.8093386,1580,68.10786437988281
1733914171.3097906,1581,68.10786437988281
1733914176.5541613,1583,68.10786437988281
1733914179.3372405,1584,68.10786437988281
1733914182.0975575,1585,68.10786437988281
1733914184.8683212,1586,68.10786437988281
1733914187.598977,1587,68.10786437988281
1733914190.3701766,1588,68.10786437988281
1733914193.1457844,1589,68.10786437988281
1733914198.7284315,1591,68.10786437988281
1733914203.209147,1593,68.10786437988281
1733914205.95722,1594,68.10786437988281
1733914208.711051,1595,68.10786437988281
1733914213.7786658,1597,68.10786437988281
1733914215.953376,1598,68.10786437988281
1733914219.4020975,1600,68.10786437988281
1733914224.9511833,1602,68.10786437988281
1733914227.6731336,1603,68.10786437988281
1733914230.4441948,1604,68.10786437988281
1733914233.226809,1605,68.10786437988281
1733914235.1688223,1606,68.10786437988281
1733914247.6784687,1610,68.10786437988281
1733914250.9845505,1611,68.10786437988281
1733914253.8914256,1612,68.10786437988281
1733914256.6580043,1613,68.10786437988281
1733914259.2159772,1614,68.10786437988281
1733914261.3329234,1615,68.10786437988281
1733914263.1858275,1616,68.10786437988281
1733914266.281439,1618,68.10786437988281
1733914267.2502692,1619,68.10786437988281
1733914270.040333,1620,68.10786437988281
1733914272.7776134,1621,68.10786437988281
1733914284.358165,1625,68.10786437988281
1733914290.0333002,1627,68.10786437988281
1733914292.8213866,1628,68.10786437988281
1733914295.5964835,1629,68.10786437988281
1733914300.4978213,1631,68.10786437988281
1733914305.0760202,1633,68.10786437988281
1733914307.0898075,1634,68.10786437988281
1733914308.4752057,1635,68.10786437988281
1733914309.7672305,1636,68.10786437988281
1733914311.9776943,1637,68.10786437988281
1733914314.658178,1638,68.10786437988281
1733914317.400466,1639,68.10786437988281
1733914323.044398,1641,68.10786437988281
1733914325.7875168,1642,68.10786437988281
1733914328.5586462,1643,68.10786437988281
1733914330.3241034,1644,68.10786437988281
1733914333.1118221,1645,68.10786437988281
1733914335.8889575,1646,68.10786437988281
1733914338.7575247,1647,68.10786437988281
1733914341.3627207,1648,68.10786437988281
1733914343.5521615,1649,68.10786437988281
1733914348.6346254,1652,68.10786437988281
1733914350.61894,1653,68.10786437988281
1733914356.8661134,1655,68.10786437988281
1733914359.6203558,1656,68.10786437988281
1733914366.9988058,1659,68.10786437988281
1733914370.2578385,1660,68.10786437988281
1733914373.6406407,1661,68.10786437988281
1733914376.5629365,1662,68.10786437988281
1733914379.3715718,1663,68.10786437988281
